x,y,raw,cumulative,logistic
-72.65416666666667,18.42083333333333,7.7744E-5,19.515541294,0.409988887
-71.70416666666667,18.654166666666665,2.12776E-5,0.434399185,0.159791589
-74.01249999999999,18.42083333333333,3.79352E-5,1.365481654,0.253212298
-74.57083333333333,20.19583333333333,7.27345E-5,16.746430189,0.393979285
-73.1375,18.37083333333333,1.10215E-4,51.154823743,0.496250337
-73.42083333333333,18.454166666666666,8.53701E-5,22.81304146,0.432799866
-72.50416666666666,18.829166666666662,1.11813E-4,52.175251343,0.499848972
-72.71249999999999,19.362499999999997,9.69569E-5,37.549462828,0.46426962
-72.57916666666667,19.24583333333333,1.31558E-4,66.419637867,0.540416034
-71.52083333333333,19.237499999999997,4.49121E-5,2.417482143,0.286442415
-74.51249999999999,20.19583333333333,7.60308E-5,18.834329685,0.404609943
-71.95416666666667,18.237499999999997,8.90334E-5,26.949685138,0.443141925
-73.4125,18.4625,9.14372E-5,29.811827385,0.449725404
-71.62083333333334,17.9625,1.41568E-4,71.905113268,0.558567777
-74.47916666666666,20.19583333333333,6.3661E-5,9.940580092,0.362654919
-74.47083333333333,20.19583333333333,6.21671E-5,8.889719141,0.357184461
-71.52083333333333,18.629166666666663,1.88576E-5,0.317933172,0.144239305
-72.12083333333334,18.604166666666664,2.05621E-4,88.413971813,0.64762143
-72.10416666666667,18.512499999999996,1.10917E-4,51.630149453,0.497838411
-74.29583333333333,18.57083333333333,9.58306E-5,35.782881234,0.461364562
-73.84583333333333,18.054166666666664,1.2017E-4,58.356315812,0.517860351
-74.42083333333333,20.19583333333333,6.41669E-5,10.349800184,0.36448642
-74.4125,20.19583333333333,6.81455E-5,13.460994644,0.378531083
-73.69583333333333,18.554166666666664,2.24369E-4,99.706766091,0.66726875
-74.39583333333333,20.19583333333333,1.04441E-4,46.196362996,0.482803667
-74.38749999999999,20.19583333333333,1.14782E-4,54.609907403,0.506399711
-74.37916666666666,20.19583333333333,9.04864E-5,28.592806442,0.44714018
-72.34583333333333,18.437499999999996,4.50975E-5,2.462483002,0.287285479
-73.8125,18.49583333333333,1.18186E-4,56.925825947,0.513704479
-71.72083333333333,18.2125,5.01854E-5,3.990392913,0.309660093
-74.02083333333333,18.237499999999997,9.35091E-5,32.69676035,0.455276418
-71.77083333333333,19.22083333333333,6.92795E-5,14.319384919,0.382421266
-74.09583333333333,18.47083333333333,6.03907E-5,7.859249192,0.350555831
-74.32083333333333,20.19583333333333,9.22353E-5,31.043169266,0.45187704
-72.50416666666666,19.062499999999996,1.16283E-4,55.823654858,0.509646797
-72.1125,19.12083333333333,9.58306E-5,35.782881234,0.461364562
-74.29583333333333,20.19583333333333,9.82765E-5,39.199224856,0.467633474
-73.29583333333333,18.437499999999996,1.16283E-4,55.823654858,0.509646797
-72.9375,18.229166666666664,7.40742E-5,17.678946586,0.398345088
-72.57083333333333,18.987499999999997,5.61391E-5,6.030187647,0.334122328
-72.17916666666666,18.3375,1.83117E-5,0.293709126,0.140651462
-71.6125,18.74583333333333,4.79262E-5,3.430817907,0.299900944
-73.3875,18.47083333333333,1.66346E-4,75.218465794,0.597879826
-71.89583333333333,18.47083333333333,6.7458E-5,12.966181285,0.37614895
-73.4125,18.229166666666664,2.02319E-4,85.559889057,0.643918437
-74.22083333333333,20.19583333333333,9.81058E-5,38.992964841,0.467200784
-72.42916666666666,19.212499999999995,1.01753E-4,42.992893185,0.476296635
-74.27083333333333,18.637499999999996,1.24896E-4,61.607197817,0.527483901
-73.08749999999999,18.270833333333332,9.63069E-5,36.340283096,0.462596869
-74.1875,20.19583333333333,1.33062E-4,67.320336824,0.543237052
-73.40416666666667,18.454166666666666,1.20121E-4,58.332281894,0.517760355
-72.35416666666667,19.454166666666662,6.36541E-5,9.934213989,0.362629678
-71.80416666666666,18.3875,6.53051E-5,11.179192557,0.368568748
-74.15416666666667,20.19583333333333,2.15685E-4,96.041781736,0.658448161
-72.2375,18.54583333333333,1.3524E-4,68.487902303,0.547263694
-73.76249999999999,18.437499999999996,6.02858E-5,7.810959242,0.350160217
-73.0625,18.3375,9.81058E-5,38.992964841,0.467200784
-71.54583333333333,18.554166666666664,6.25813E-5,9.201638245,0.358710576
-72.27083333333333,18.62083333333333,2.1315E-4,95.185292577,0.655784163
-71.7375,18.1375,9.65831E-5,36.755114536,0.463308872
-73.27916666666667,18.42083333333333,6.85011E-5,13.789000832,0.379756546
-71.57916666666667,19.287499999999998,4.8179E-5,3.464470012,0.301006431
-71.8625,18.279166666666665,5.70243E-5,6.307496235,0.337611698
-73.75416666666666,18.2125,2.225E-4,98.96951475,0.665409434
-71.80416666666666,19.162499999999998,8.69308E-5,24.346482832,0.437252534
-71.7875,19.37083333333333,6.37628E-5,10.004298073,0.363024338
-74.24583333333332,18.512499999999996,9.18353E-5,30.334320443,0.450800992
-74.50416666666666,20.187499999999993,7.65613E-5,19.269328718,0.406285926
-72.10416666666667,19.254166666666663,9.13427E-5,29.619859428,0.44946973
-74.17916666666666,18.287499999999998,2.23233E-4,99.370912857,0.666141361
-71.72083333333333,18.42083333333333,2.03633E-4,86.757249689,0.64540173
-73.70416666666667,18.512499999999996,1.00697E-4,41.777921482,0.47369595
-74.46249999999999,20.187499999999993,9.00179E-5,28.006194114,0.445857247
-74.45416666666667,20.187499999999993,6.59694E-5,11.711095669,0.370927349
-71.57083333333333,18.17083333333333,2.24336E-5,0.486890857,0.167023225
-71.6875,18.779166666666665,4.39298E-5,2.004051434,0.281943768
-71.6625,18.9625,8.75264E-5,25.297753611,0.438933487
