X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-72.341266,19.173888,train,6.519048095680007E-5,11.048797755592389,0.3681599702871011
-72.643786,19.526274,train,1.3007066267946017E-4,65.25821072337975,0.5375903623820147
-71.75,19.166667,train,8.167941485085194E-5,20.580418714929248,0.42198497603751606
-72.66656,19.47498,train,1.979611793782198E-4,83.40832928662928,0.6389105590914262
-72.478343,19.410211,train,5.8785433201407194E-5,7.027609409203024,0.34444719230793225
-72.695,19.44306,train,9.689797122037766E-5,37.15318625236262,0.46411839284579676
-72.480701,19.483752,train,8.707930158697479E-5,24.503111554460652,0.437672638535596
-72.438467,19.441674,train,8.656542537558321E-5,23.94925810601533,0.43621649112634414
-72.61005,19.30483,train,1.0677077062952627E-4,48.51266033137267,0.4883151394426169
-72.676419,19.67143,train,1.122015563427661E-4,52.42429026155497,0.5007161756295875
-72.719826,19.645904,train,1.0201856291572372E-4,43.254780704608116,0.4769470125213734
-72.780749,19.598861,train,8.762509903803022E-5,25.371884808349275,0.43921102492926795
-72.918254,19.63385,train,1.3371954097500738E-4,67.66269794787671,0.544460376945725
-72.699036,19.113489,train,2.1314975229107358E-4,95.18291108271349,0.6557841630416686
-72.491499,19.074761,train,2.0301420883248373E-4,86.17108147211322,0.644704861111458
-72.467605,19.050792,train,2.0104568459866932E-4,84.62390447081464,0.6424698072237791
-72.316337,18.914082,train,1.326302877333342E-4,67.01120581573943,0.5424310275291557
-72.516821,19.261275,train,2.1384317410654528E-4,95.54970917203988,0.6565169519733274
-72.477194,19.121192,train,2.0869699388413232E-4,91.58480602777175,0.6510030740656154
-72.303965,19.107753,train,6.236416758695034E-5,9.038283088578204,0.3579112952172522
-72.689717,19.256353,train,1.1851825414603254E-4,57.1923014216985,0.5144047209041178
-72.689355,19.310932,train,6.702762673457146E-5,12.502211303156999,0.37464811404625264
-72.334125,19.370787,train,8.444419965033333E-5,21.907795023571666,0.4301249930915354
