Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,HTI_rain_wind_comb_score contribution,HTI_rain_wind_rain_oct3 contribution,HTI_rain_wind_rain_oct4 contribution,HTI_rain_wind_rain_oct5 contribution,HTI_rain_wind_rain_score contribution,HTI_rain_wind_rain_total contribution,HTI_rain_wind_wind_score contribution,HTI_rain_wind_windspeed contribution,HTI_rain_wind_comb_score permutation importance,HTI_rain_wind_rain_oct3 permutation importance,HTI_rain_wind_rain_oct4 permutation importance,HTI_rain_wind_rain_oct5 permutation importance,HTI_rain_wind_rain_score permutation importance,HTI_rain_wind_rain_total permutation importance,HTI_rain_wind_wind_score permutation importance,HTI_rain_wind_windspeed permutation importance,Training gain without HTI_rain_wind_comb_score,Training gain without HTI_rain_wind_rain_oct3,Training gain without HTI_rain_wind_rain_oct4,Training gain without HTI_rain_wind_rain_oct5,Training gain without HTI_rain_wind_rain_score,Training gain without HTI_rain_wind_rain_total,Training gain without HTI_rain_wind_wind_score,Training gain without HTI_rain_wind_windspeed,Training gain with only HTI_rain_wind_comb_score,Training gain with only HTI_rain_wind_rain_oct3,Training gain with only HTI_rain_wind_rain_oct4,Training gain with only HTI_rain_wind_rain_oct5,Training gain with only HTI_rain_wind_rain_score,Training gain with only HTI_rain_wind_rain_total,Training gain with only HTI_rain_wind_wind_score,Training gain with only HTI_rain_wind_windspeed,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
cholera,338,0.2219,0.3156,500,0.6935,10000,1.1243,38.6684,16.9475,32.2195,4.9126,0.0286,3.7110,2.3881,0.6895,28.4518,25.8106,23.7177,0.0595,0.0000,15.3095,5.9615,0.2202,0.1924,0.2191,0.2010,0.2216,0.2219,0.2221,0.2213,0.0183,0.1169,0.0705,0.0732,0.0311,0.0309,0.0092,0.0091,8.9947,0.4066,1.0000,0.2253,0.9695,0.0059,5.0000,0.2805,0.8755,0.0473,10.0000,0.2990,0.7758,0.0858,0.2678,0.2091,0.9914,0.0000,11.7255,0.3034,0.7445,0.0976,41.0400,0.4333,0.3554,0.3521,34.8230,0.4167,0.4233,0.2751,0.2678,0.2091,0.9914,0.0000,8.4888,0.2924,0.8060,0.0769
