X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-72.478343,19.410211,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.480701,19.483752,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.780749,19.598861,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.699036,19.113489,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.477194,19.121192,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.689717,19.256353,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.334125,19.370787,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.361379,19.51827,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.14778,18.92361,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.041447,19.153611,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.019037,19.144339,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.2,18.967,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-71.81155,18.863227,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-71.841443,18.74609,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-71.694767,19.234567,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-71.750002,19.049998,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-74.259101,18.559778,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-74.111399,18.545621,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-74.208942,18.587256,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-74.313227,18.550484,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-74.35058,18.490001,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-74.381711,18.397674,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-74.040597,18.515351,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-74.026138,18.539153,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.185256,19.622511,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.114234,19.469415,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.11892,19.330426,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.409327,19.657875,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.39532,19.76028,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.4693,19.59744,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.478901,19.594519,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-71.827867,19.378079,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-71.838169,19.666978,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-71.769143,19.444542,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.70783,19.92455,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-73.174203,19.847813,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.940058,19.829337,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.797069,19.782552,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.8345,19.87508,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-73.375096,19.803521,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-73.211532,19.667006,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-73.186072,19.8575,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-73.195771,19.905719,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-73.013976,19.875131,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.528843,18.883951,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.15791,18.61569,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.63389,18.51083,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.6238,18.508696,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.2026,18.5168,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.862258,18.833953,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.41,18.552222,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.268123,18.41926,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.293916,18.467037,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.407454,18.538261,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-73.86564,18.31226,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-74.093333,18.317749,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.541831,18.238269,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.471908,18.333388,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.30442,18.247807,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.755174,18.183016,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.788837,18.212487,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-72.954559,18.26344,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-73.003,18.188,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-71.894717,18.259111,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
-71.96961,19.02617,train,2.3679848448969926E-4,0.023679848,0.5000000000001025
