x,y,raw,cumulative,logistic
-71.92630848507427,18.30963145609776,4.1428E-5,1.331373018,0.251906589
-72.23463270364279,18.75128506647968,1.76559E-4,76.592487897,0.589337963
-74.37623605964568,18.509625543817876,1.26299E-4,63.432813187,0.5065566
-72.06797096387602,18.30963145609776,6.60062E-5,17.800841035,0.349172727
-72.83461496680313,20.084578984613774,3.79527E-4,89.208301272,0.755192389
-73.58459279575355,18.267966021156074,4.45907E-5,2.341348326,0.266021625
-71.89297613712093,19.126273980954895,6.67245E-5,18.599205929,0.351636275
-72.80961570583811,20.084578984613774,3.79527E-4,89.208301272,0.755192389
-71.95130774603929,19.042943111071516,6.00768E-5,14.531293786,0.328097247
-73.67625675262528,18.492959369841202,7.28348E-5,22.580114554,0.371862961
-72.46795913931625,19.201271763849938,5.43882E-5,9.634216368,0.306553845
-72.90127966270984,18.384629238992805,9.91264E-5,43.118663948,0.446201437
-72.7846164448731,18.384629238992805,1.41851E-4,69.657075596,0.535527478
-72.88461348873315,20.076245897625437,3.79527E-4,89.208301272,0.755192389
-72.02630552893433,18.617955674666273,1.28803E-4,65.485863694,0.511462866
-72.86794731475648,20.076245897625437,3.79527E-4,89.208301272,0.755192389
-72.61795470510634,19.18460558987326,4.68664E-5,3.681806598,0.275853057
-73.82625231841536,18.551290978759567,7.1629E-5,21.080924443,0.367972014
-72.41796061738623,18.292965282121088,1.54093E-4,72.68756483,0.556046542
-72.21796652966611,18.742951979491345,1.30106E-4,66.251926548,0.513977475
-71.96797392001596,18.984611502153147,6.32438E-5,16.332973077,0.339520997
-72.00130626796933,19.251270285779967,7.2533E-5,22.230851461,0.370893539
-72.54295692221129,18.476293195864525,1.498E-4,71.48058921,0.549059667
-72.50129148726961,18.40962849995782,3.06071E-4,86.280789765,0.713284933
-72.79294953186144,18.226300586214382,1.33977E-4,67.29723663,0.521297899
-72.7846164448731,20.076245897625437,3.79527E-4,89.208301272,0.755192389
-71.94297465905095,18.24296676019106,5.68084E-5,12.227479401,0.315886179
-74.2512397548206,18.634621848642947,2.19118E-4,82.956327078,0.640419206
-72.49295840028127,19.05960928504819,7.30869E-5,22.952673267,0.372670501
-72.22629961665444,18.459627021887847,1.24493E-4,61.363199092,0.502954678
-72.91794583668651,20.067912810637097,3.79527E-4,89.208301272,0.755192389
-72.90961274969817,20.067912810637097,3.79527E-4,89.208301272,0.755192389
-72.09297022484104,18.97627841516481,7.75376E-5,25.851051003,0.386591169
-71.7763129192842,18.142969716331002,9.80056E-5,42.743791652,0.443393144
-72.23463270364279,18.36796306501613,9.83705E-5,42.901184497,0.444310652
-73.09294066344161,18.384629238992805,1.16643E-4,57.450585643,0.48667647
-72.86794731475648,20.067912810637097,3.79527E-4,89.208301272,0.755192389
-72.94294509765152,18.292965282121088,6.94985E-5,20.261398336,0.360977933
-72.8512811407798,20.067912810637097,3.79527E-4,89.208301272,0.755192389
-74.02624640613547,18.342963804051116,6.84918E-5,19.673209506,0.35761907
-72.66795322703636,18.201301325249368,1.28285E-4,64.224365025,0.510455715
-73.64292440467192,18.559624065747904,6.53176E-5,17.229057544,0.346793332
-72.4346267913629,19.0179438501065,9.17215E-5,39.240144635,0.427105583
-72.96794435861653,18.867948284316416,5.33363E-5,8.890223532,0.30241827
-72.54295692221129,18.89294754528143,5.5617E-5,10.968711783,0.311323617
-72.40962753039788,18.434627760922833,2.58243E-4,84.816399673,0.67731794
-72.59295544414132,18.351296891039453,1.72443E-4,75.841132066,0.583617828
-71.93464157206262,19.18460558987326,6.67245E-5,18.599205929,0.351636275
-72.76795027089642,20.067912810637097,3.79527E-4,89.208301272,0.755192389
-72.75961718390809,20.067912810637097,3.79527E-4,89.208301272,0.755192389
-73.14293918537163,18.826282849374724,4.3191E-5,2.045553176,0.259841091
-72.95127818463986,20.05957972364876,3.79527E-4,89.208301272,0.755192389
-72.94294509765152,20.05957972364876,3.79527E-4,89.208301272,0.755192389
-72.14296874677106,18.526291717794553,1.71173E-4,75.617101213,0.581819698
-72.92627892367484,20.05957972364876,3.79527E-4,89.208301272,0.755192389
-73.89291701432207,18.334630717062776,6.16229E-5,15.274398504,0.333723292
-71.80964526723754,18.159635890307676,9.80056E-5,42.743791652,0.443393144
-72.72628483595473,18.392962325981145,1.3628E-4,67.732855434,0.525548877
-72.39296135642121,19.02627693709484,7.81244E-5,27.041425471,0.388380519
-72.88461348873315,20.05957972364876,3.79527E-4,89.208301272,0.755192389
-72.10130331182938,18.50129245682954,6.72969E-5,19.230381088,0.353586206
-72.86794731475648,20.05957972364876,3.79527E-4,89.208301272,0.755192389
-73.58459279575355,18.459627021887847,5.27474E-5,8.325632433,0.300080871
-72.8512811407798,20.05957972364876,3.79527E-4,89.208301272,0.755192389
-72.65128705305969,19.217937937826616,4.68664E-5,3.681806598,0.275853057
-73.49292883888184,18.342963804051116,4.03421E-5,1.211231796,0.246934354
-73.86791775335705,18.201301325249368,4.23814E-5,1.80561895,0.256218396
-72.609621618118,18.509625543817876,1.35913E-4,67.473923519,0.524876504
-72.07630405086437,18.684620370572976,7.24205E-5,21.607134597,0.370531613
-72.80128261884978,20.05957972364876,3.79527E-4,89.208301272,0.755192389
-74.00124714517045,18.434627760922833,9.51301E-5,41.620307868,0.436056735
-74.384569146634,18.517958630806216,1.72079E-4,75.685932936,0.583104005
-72.41796061738623,18.8429490233514,1.16585E-4,56.902488601,0.486552527
-73.16793844633665,18.45129393489951,9.42514E-5,41.146295484,0.433776183
-72.75961718390809,20.05957972364876,3.79527E-4,89.208301272,0.755192389
-72.75128409691975,20.05957972364876,3.79527E-4,89.208301272,0.755192389
-71.80964526723754,19.201271763849938,8.62546E-5,33.373358673,0.412140618
-72.07630405086437,18.376296152004468,3.84559E-5,0.989102351,0.238137965
-71.91797539808594,18.859615197328075,5.66547E-5,11.881295872,0.315301026
-72.93461201066319,20.051246636660423,3.79527E-4,89.208301272,0.755192389
-72.00130626796933,18.726285805514667,5.55748E-5,10.751805649,0.311160988
-71.97630700700431,18.201301325249368,5.68084E-5,12.227479401,0.315886179
-72.90961274969817,20.051246636660423,3.79527E-4,89.208301272,0.755192389
-74.06791184107716,18.267966021156074,8.09846E-5,28.939662744,0.396955327
-72.26796505159614,18.951279154199796,9.18208E-5,39.717612586,0.427370337
-72.51795766124629,19.301268807709995,5.04721E-5,5.317439742,0.290902233
-72.87628040174482,20.051246636660423,3.79527E-4,89.208301272,0.755192389
-71.89297613712093,18.80128358840971,5.60065E-5,11.114328786,0.312822174
-72.85961422776815,20.051246636660423,3.79527E-4,89.208301272,0.755192389
-71.65964970144746,19.18460558987326,8.33329E-5,31.827096212,0.403817558
-71.91797539808594,18.817949762386387,5.60065E-5,11.114328786,0.312822174
-72.33462974750285,18.351296891039453,1.53378E-4,72.595108787,0.554897932
-71.85964378916758,18.342963804051116,3.4463E-5,0.714428535,0.218822786
-73.0012767065699,18.284632195132748,7.22207E-5,21.512987909,0.369887378
-73.63459131768359,18.226300586214382,4.17272E-5,1.518820087,0.253264963
-71.95964083302763,19.1929386768616,6.67245E-5,18.599205929,0.351636275
-72.20963344267777,18.684620370572976,1.30106E-4,66.251926548,0.513977475
-73.06794140247659,18.251299847179396,7.50719E-5,24.279874898,0.37895638
-72.77628335788476,20.051246636660423,3.79527E-4,89.208301272,0.755192389
-72.41796061738623,18.93461298022312,9.17215E-5,39.240144635,0.427105583
-72.75961718390809,20.051246636660423,3.79527E-4,89.208301272,0.755192389
-74.27623901578562,18.36796306501613,1.31786E-4,66.82911272,0.517181855
-72.65128705305969,18.24296676019106,1.00841E-4,44.564719304,0.45044322
-73.33460018610342,18.476293195864525,9.5762E-5,41.792679442,0.437685453
-72.72628483595473,20.051246636660423,4.01457E-4,90.167922705,0.765428123
-72.7179517489664,20.051246636660423,4.01457E-4,90.167922705,0.765428123
-73.08460757645327,18.226300586214382,7.50719E-5,24.279874898,0.37895638
-72.22629961665444,19.0179438501065,8.62927E-5,33.658124649,0.412247647
-73.22627005525501,18.24296676019106,3.40363E-5,0.263159192,0.216700398
-71.88464305013258,18.909613719258104,5.66547E-5,11.881295872,0.315301026
-72.88461348873315,20.042913549672082,3.79527E-4,89.208301272,0.755192389
-72.2596319646078,18.442960847911174,1.50871E-4,71.691808085,0.550822877
-74.39290223362235,18.509625543817876,1.72079E-4,75.685932936,0.583104005
-72.33462974750285,19.23460411180329,5.6709E-5,12.079777544,0.315508009
-72.4346267913629,18.30963145609776,1.54093E-4,72.68756483,0.556046542
-73.31793401212674,18.23463367320272,4.90665E-5,4.733479877,0.285110659
-72.8929465757215,18.809616675398047,5.83957E-5,12.886191331,0.321871576
-73.33460018610342,18.27629910814441,4.90665E-5,4.733479877,0.285110659
-72.46795913931625,18.89294754528143,9.35233E-5,40.855210178,0.431872328
-72.80961570583811,20.042913549672082,3.79527E-4,89.208301272,0.755192389
-72.80128261884978,20.042913549672082,3.79527E-4,89.208301272,0.755192389
-73.75958762250866,18.226300586214382,4.19592E-5,1.632019215,0.254315175
-72.49295840028127,18.917946806246444,9.35233E-5,40.855210178,0.431872328
-72.09297022484104,19.176272502884924,8.74352E-5,34.509171068,0.415438267
-72.76795027089642,20.042913549672082,3.79527E-4,89.208301272,0.755192389
-72.55129000919963,18.392962325981145,1.83169E-4,78.379286489,0.598202457
-72.75128409691975,20.042913549672082,3.79527E-4,89.208301272,0.755192389
-72.7429510099314,20.042913549672082,4.01457E-4,90.167922705,0.765428123
-71.78464600627252,18.301298369109425,3.4463E-5,0.714428535,0.218822786
-72.49295840028127,19.084608546013204,7.30869E-5,22.952673267,0.372670501
-74.2512397548206,18.459627021887847,1.70035E-4,75.514397428,0.580195777
-72.63462087908302,19.076275459024867,5.47141E-5,9.852958482,0.307825351
-73.94291553625209,18.559624065747904,1.07111E-4,48.604297075,0.46541549
-72.39296135642121,19.176272502884924,6.58062E-5,17.688630446,0.348483329
-73.05960831548826,18.251299847179396,7.50719E-5,24.279874898,0.37895638
-73.0262759675349,18.23463367320272,7.50719E-5,24.279874898,0.37895638
-72.41796061738623,19.1929386768616,6.58062E-5,17.688630446,0.348483329
-72.85961422776815,20.034580462683746,3.79527E-4,89.208301272,0.755192389
-72.8512811407798,20.034580462683746,3.79527E-4,89.208301272,0.755192389
-71.83464452820256,18.167968977296017,9.80056E-5,42.743791652,0.443393144
-72.90127966270984,18.426294673934496,1.62736E-4,74.550039111,0.569473727
-72.82628187981479,20.034580462683746,3.79527E-4,89.208301272,0.755192389
-71.89297613712093,19.201271763849938,8.10056E-5,29.466199059,0.397017325
-73.04294214151157,18.867948284316416,5.33363E-5,8.890223532,0.30241827
-72.00130626796933,18.651288022619624,6.33274E-5,16.472293275,0.339817149
-72.79294953186144,20.034580462683746,3.79527E-4,89.208301272,0.755192389
-72.90961274969817,18.167968977296017,5.63814E-5,11.654677014,0.314258129
-73.5512604478002,18.334630717062776,4.18458E-5,1.552296713,0.253802167
-72.05963787688769,18.57629023972458,1.05533E-4,47.614388466,0.46172372
-72.24296579063113,18.459627021887847,1.50871E-4,71.691808085,0.550822877
